"id";"wearable_label_id";"x_value";"y_value";"z_value";"timest"
2529;0;396.0;11949.0;10847.0;"2019-08-13 15:37:17"
2530;0;590.0;11282.0;11225.0;"2019-08-13 15:37:17"
2531;0;517.0;10184.0;12022.0;"2019-08-13 15:37:17"
2532;0;367.0;8764.0;12862.0;"2019-08-13 15:37:17"
2533;0;263.0;7013.0;13950.0;"2019-08-13 15:37:17"
2534;0;298.0;5804.0;14701.0;"2019-08-13 15:37:17"
2535;0;163.0;5426.0;15002.0;"2019-08-13 15:37:17"
2536;0;264.0;5802.0;14659.0;"2019-08-13 15:37:18"
2537;0;389.0;6873.0;14187.0;"2019-08-13 15:37:18"
2538;0;466.0;8442.0;12858.0;"2019-08-13 15:37:18"
2539;0;541.0;10889.0;11860.0;"2019-08-13 15:37:18"
2540;0;280.0;11749.0;10820.0;"2019-08-13 15:37:18"
2541;0;338.0;12330.0;10448.0;"2019-08-13 15:37:18"
2542;0;544.0;12084.0;11069.0;"2019-08-13 15:37:18"
2543;0;653.0;10901.0;11433.0;"2019-08-13 15:37:18"
2544;0;601.0;9938.0;12293.0;"2019-08-13 15:37:18"
2545;0;299.0;8402.0;12960.0;"2019-08-13 15:37:18"
2546;0;433.0;6962.0;14191.0;"2019-08-13 15:37:19"
2547;0;434.0;6218.0;14694.0;"2019-08-13 15:37:19"
2548;0;385.0;5905.0;14745.0;"2019-08-13 15:37:19"
2549;0;522.0;6712.0;14197.0;"2019-08-13 15:37:19"
2550;0;497.0;8172.0;13298.0;"2019-08-13 15:37:19"
2551;1;346.0;6756.0;14104.0;"2019-08-13 15:37:20"
2552;1;346.0;6756.0;14104.0;"2019-08-13 15:37:20"
2553;1;373.0;6941.0;14291.0;"2019-08-13 15:37:20"
2554;1;373.0;6941.0;14291.0;"2019-08-13 15:37:20"
2555;1;421.0;6925.0;14111.0;"2019-08-13 15:37:20"
2556;1;421.0;6925.0;14111.0;"2019-08-13 15:37:20"
2557;1;351.0;7099.0;13920.0;"2019-08-13 15:37:20"
2558;1;351.0;7099.0;13920.0;"2019-08-13 15:37:20"
2559;1;251.0;7268.0;13884.0;"2019-08-13 15:37:20"
2560;1;251.0;7268.0;13884.0;"2019-08-13 15:37:20"
2561;1;323.0;7403.0;13790.0;"2019-08-13 15:37:20"
2562;1;497.0;7723.0;13456.0;"2019-08-13 15:37:20"
2563;1;359.0;9533.0;12579.0;"2019-08-13 15:37:20"
2564;1;493.0;11550.0;11693.0;"2019-08-13 15:37:20"
2565;1;544.0;12229.0;10608.0;"2019-08-13 15:37:20"
2566;5;379.0;12244.0;10833.0;"2019-08-13 15:37:21"
2567;5;291.0;11528.0;11358.0;"2019-08-13 15:37:21"
2568;5;431.0;10717.0;11753.0;"2019-08-13 15:37:21"
2569;5;442.0;9768.0;12363.0;"2019-08-13 15:37:21"
2570;5;519.0;8444.0;13243.0;"2019-08-13 15:37:21"
2571;5;332.0;7319.0;13998.0;"2019-08-13 15:37:21"
2572;5;585.0;6374.0;14494.0;"2019-08-13 15:37:21"
2573;5;361.0;6462.0;14456.0;"2019-08-13 15:37:21"
2574;5;473.0;7648.0;13661.0;"2019-08-13 15:37:21"
2575;5;597.0;9705.0;12717.0;"2019-08-13 15:37:21"
2576;5;455.0;11223.0;11311.0;"2019-08-13 15:37:22"
2577;5;471.0;12116.0;10952.0;"2019-08-13 15:37:22"
2578;5;383.0;12101.0;10644.0;"2019-08-13 15:37:22"
2579;5;242.0;11641.0;11224.0;"2019-08-13 15:37:22"
2580;5;457.0;10332.0;11912.0;"2019-08-13 15:37:22"
2581;5;585.0;8843.0;12876.0;"2019-08-13 15:37:22"
2582;5;556.0;7314.0;13844.0;"2019-08-13 15:37:22"
2583;5;204.0;6381.0;14447.0;"2019-08-13 15:37:22"
2584;5;441.0;5897.0;14679.0;"2019-08-13 15:37:22"
2585;5;435.0;6206.0;14488.0;"2019-08-13 15:37:22"
2586;5;342.0;7261.0;13721.0;"2019-08-13 15:37:23"
2587;5;369.0;9094.0;12697.0;"2019-08-13 15:37:23"
2588;5;210.0;11275.0;11681.0;"2019-08-13 15:37:23"
2589;5;431.0;12280.0;10679.0;"2019-08-13 15:37:23"
2590;5;282.0;12598.0;10338.0;"2019-08-13 15:37:23"
2591;5;489.0;12032.0;10734.0;"2019-08-13 15:37:23"
2592;5;409.0;10903.0;11654.0;"2019-08-13 15:37:23"
2593;5;228.0;9443.0;12738.0;"2019-08-13 15:37:23"
2594;5;476.0;7534.0;13690.0;"2019-08-13 15:37:23"
2595;5;434.0;5998.0;14778.0;"2019-08-13 15:37:23"
2596;5;87.0;5383.0;14809.0;"2019-08-13 15:37:24"
2597;5;597.0;5642.0;14989.0;"2019-08-13 15:37:24"
2598;5;672.0;6776.0;14129.0;"2019-08-13 15:37:24"
2599;5;706.0;8635.0;13259.0;"2019-08-13 15:37:24"
2600;5;412.0;10500.0;11717.0;"2019-08-13 15:37:24"
2601;5;639.0;9090.0;12972.0;"2019-08-13 15:37:25"
2602;5;643.0;9302.0;12740.0;"2019-08-13 15:37:25"
2603;5;643.0;9302.0;12740.0;"2019-08-13 15:37:25"
2604;5;653.0;9489.0;12601.0;"2019-08-13 15:37:25"
2605;5;653.0;9489.0;12601.0;"2019-08-13 15:37:25"
2606;5;653.0;9663.0;12391.0;"2019-08-13 15:37:25"
2607;5;617.0;9663.0;12391.0;"2019-08-13 15:37:25"
2608;5;617.0;9919.0;12330.0;"2019-08-13 15:37:25"
2609;5;616.0;9847.0;12330.0;"2019-08-13 15:37:25"
2610;5;616.0;9847.0;12264.0;"2019-08-13 15:37:25"
2611;5;607.0;10050.0;12264.0;"2019-08-13 15:37:25"
2612;5;606.0;10208.0;11908.0;"2019-08-13 15:37:25"
2613;5;701.0;11563.0;11186.0;"2019-08-13 15:37:25"
2614;5;581.0;12438.0;10853.0;"2019-08-13 15:37:25"
2615;5;433.0;12229.0;10814.0;"2019-08-13 15:37:25"
2616;5;416.0;11683.0;10834.0;"2019-08-13 15:37:26"
2617;5;717.0;10183.0;12077.0;"2019-08-13 15:37:26"
2618;5;436.0;8101.0;12984.0;"2019-08-13 15:37:26"
2619;5;210.0;6537.0;14426.0;"2019-08-13 15:37:26"
2620;5;253.0;5246.0;14759.0;"2019-08-13 15:37:26"
2621;5;236.0;5171.0;15137.0;"2019-08-13 15:37:26"
2622;5;517.0;6097.0;14229.0;"2019-08-13 15:37:26"
2623;5;439.0;7861.0;13500.0;"2019-08-13 15:37:26"
2624;5;393.0;10331.0;12012.0;"2019-08-13 15:37:26"
2625;5;55.0;11817.0;10929.0;"2019-08-13 15:37:26"
2626;5;317.0;12638.0;10534.0;"2019-08-13 15:37:27"
2627;5;308.0;12495.0;10733.0;"2019-08-13 15:37:27"
2628;5;441.0;11313.0;11033.0;"2019-08-13 15:37:27"
2629;5;598.0;9866.0;12133.0;"2019-08-13 15:37:27"
2630;5;263.0;7632.0;13593.0;"2019-08-13 15:37:27"
2631;5;421.0;6107.0;14494.0;"2019-08-13 15:37:27"
2632;5;507.0;4956.0;14925.0;"2019-08-13 15:37:27"
2633;5;637.0;5278.0;14943.0;"2019-08-13 15:37:27"
2634;5;686.0;6559.0;14005.0;"2019-08-13 15:37:27"
2635;5;610.0;8623.0;13236.0;"2019-08-13 15:37:27"
2636;5;752.0;11201.0;11857.0;"2019-08-13 15:37:28"
2637;5;384.0;12058.0;10722.0;"2019-08-13 15:37:28"
2638;5;427.0;12336.0;10756.0;"2019-08-13 15:37:28"
2639;5;541.0;11796.0;11152.0;"2019-08-13 15:37:28"
2640;5;663.0;10743.0;11787.0;"2019-08-13 15:37:28"
2641;5;492.0;9194.0;12773.0;"2019-08-13 15:37:28"
2642;5;515.0;7495.0;13640.0;"2019-08-13 15:37:28"
2643;5;404.0;6298.0;14521.0;"2019-08-13 15:37:28"
2644;5;90.0;5428.0;14980.0;"2019-08-13 15:37:28"
2645;5;399.0;5658.0;14821.0;"2019-08-13 15:37:28"
2646;5;545.0;6940.0;14091.0;"2019-08-13 15:37:29"
2647;5;411.0;8727.0;13120.0;"2019-08-13 15:37:29"
2648;5;708.0;10692.0;11708.0;"2019-08-13 15:37:29"
2649;5;475.0;11650.0;11315.0;"2019-08-13 15:37:29"
2650;5;451.0;12059.0;10999.0;"2019-08-13 15:37:29"
2651;5;371.0;6390.0;14314.0;"2019-08-13 15:37:31"
2652;5;371.0;6390.0;14314.0;"2019-08-13 15:37:31"
2653;5;504.0;6329.0;14421.0;"2019-08-13 15:37:31"
2654;5;504.0;6329.0;14421.0;"2019-08-13 15:37:31"
2655;5;518.0;6238.0;14424.0;"2019-08-13 15:37:31"
2656;5;518.0;6238.0;14424.0;"2019-08-13 15:37:31"
2657;5;434.0;6172.0;14517.0;"2019-08-13 15:37:31"
2658;5;434.0;6172.0;14517.0;"2019-08-13 15:37:31"
2659;5;421.0;6074.0;14511.0;"2019-08-13 15:37:31"
2660;5;421.0;6074.0;14511.0;"2019-08-13 15:37:31"
2661;5;427.0;5913.0;14697.0;"2019-08-13 15:37:31"
2662;5;427.0;5913.0;14697.0;"2019-08-13 15:37:31"
2663;5;349.0;5856.0;14608.0;"2019-08-13 15:37:31"
2664;5;349.0;5856.0;14608.0;"2019-08-13 15:37:31"
2665;5;151.0;5873.0;14606.0;"2019-08-13 15:37:31"
2666;5;151.0;5873.0;14606.0;"2019-08-13 15:37:31"
2667;5;227.0;5789.0;14669.0;"2019-08-13 15:37:31"
2668;5;506.0;5538.0;15001.0;"2019-08-13 15:37:31"
2669;5;502.0;5727.0;14890.0;"2019-08-13 15:37:31"
2670;5;484.0;6933.0;14076.0;"2019-08-13 15:37:31"
2671;5;449.0;8633.0;13110.0;"2019-08-13 15:37:31"
2672;5;332.0;10864.0;11622.0;"2019-08-13 15:37:31"
2673;5;405.0;11539.0;10851.0;"2019-08-13 15:37:31"
2674;5;262.0;12016.0;11206.0;"2019-08-13 15:37:31"
2675;5;536.0;11663.0;11092.0;"2019-08-13 15:37:31"
2676;5;433.0;10976.0;11686.0;"2019-08-13 15:37:32"
2677;5;562.0;9710.0;12376.0;"2019-08-13 15:37:32"
2678;5;481.0;8054.0;13422.0;"2019-08-13 15:37:32"
2679;5;55.0;6591.0;14528.0;"2019-08-13 15:37:32"
2680;5;517.0;5555.0;14923.0;"2019-08-13 15:37:32"
2681;5;503.0;5311.0;14852.0;"2019-08-13 15:37:32"
2682;5;588.0;6150.0;14505.0;"2019-08-13 15:37:32"
2683;5;488.0;7442.0;13450.0;"2019-08-13 15:37:32"
2684;5;396.0;9573.0;12551.0;"2019-08-13 15:37:32"
2685;5;158.0;11506.0;11310.0;"2019-08-13 15:37:32"
2686;5;380.0;11851.0;10752.0;"2019-08-13 15:37:33"
2687;5;628.0;12349.0;11185.0;"2019-08-13 15:37:33"
2688;5;594.0;11637.0;11234.0;"2019-08-13 15:37:33"
2689;5;511.0;10633.0;12001.0;"2019-08-13 15:37:33"
2690;5;515.0;8936.0;12862.0;"2019-08-13 15:37:33"
2691;5;564.0;7416.0;13919.0;"2019-08-13 15:37:33"
2692;5;596.0;5791.0;14632.0;"2019-08-13 15:37:33"
2693;5;521.0;5274.0;15040.0;"2019-08-13 15:37:33"
2694;5;456.0;5800.0;14615.0;"2019-08-13 15:37:33"
2695;5;636.0;7096.0;13987.0;"2019-08-13 15:37:33"
2696;5;643.0;9186.0;12812.0;"2019-08-13 15:37:34"
2697;5;321.0;11584.0;11588.0;"2019-08-13 15:37:34"
2698;5;351.0;12176.0;10193.0;"2019-08-13 15:37:34"
2699;5;480.0;12876.0;10343.0;"2019-08-13 15:37:34"
2700;5;538.0;12122.0;10882.0;"2019-08-13 15:37:34"
2701;5;435.0;10989.0;11382.0;"2019-08-13 15:37:35"
2702;5;435.0;10989.0;11382.0;"2019-08-13 15:37:35"
2703;5;381.0;10928.0;11550.0;"2019-08-13 15:37:35"
2704;5;381.0;10928.0;11550.0;"2019-08-13 15:37:35"
2705;5;459.0;10844.0;11491.0;"2019-08-13 15:37:35"
2706;5;459.0;10844.0;11491.0;"2019-08-13 15:37:35"
2707;5;437.0;10723.0;11888.0;"2019-08-13 15:37:35"
2708;5;437.0;10723.0;11888.0;"2019-08-13 15:37:35"
2709;5;411.0;10675.0;11754.0;"2019-08-13 15:37:35"
2710;5;411.0;10675.0;11754.0;"2019-08-13 15:37:35"
2711;5;338.0;10536.0;11876.0;"2019-08-13 15:37:35"
2712;5;338.0;10536.0;11876.0;"2019-08-13 15:37:35"
2713;5;412.0;10426.0;11956.0;"2019-08-13 15:37:35"
2714;5;329.0;9602.0;12589.0;"2019-08-13 15:37:35"
2715;5;149.0;7808.0;13552.0;"2019-08-13 15:37:35"
2716;5;531.0;6271.0;14549.0;"2019-08-13 15:37:36"
2717;5;325.0;5483.0;14921.0;"2019-08-13 15:37:36"
2718;5;458.0;5953.0;14766.0;"2019-08-13 15:37:36"
2719;5;350.0;7203.0;13825.0;"2019-08-13 15:37:36"
2720;5;256.0;8887.0;12993.0;"2019-08-13 15:37:36"
2721;5;351.0;10936.0;11883.0;"2019-08-13 15:37:36"
2722;5;370.0;11954.0;11027.0;"2019-08-13 15:37:36"
2723;5;285.0;12172.0;10688.0;"2019-08-13 15:37:36"
2724;5;341.0;11768.0;11339.0;"2019-08-13 15:37:36"
2725;5;487.0;10866.0;11581.0;"2019-08-13 15:37:36"
2726;5;368.0;9848.0;12422.0;"2019-08-13 15:37:37"
2727;5;342.0;8271.0;13027.0;"2019-08-13 15:37:37"
2728;5;458.0;7065.0;14137.0;"2019-08-13 15:37:37"
2729;5;357.0;6110.0;14755.0;"2019-08-13 15:37:37"
2730;5;432.0;6208.0;14534.0;"2019-08-13 15:37:37"
2731;5;433.0;6911.0;13973.0;"2019-08-13 15:37:37"
2732;5;627.0;8309.0;13372.0;"2019-08-13 15:37:37"
2733;5;612.0;10243.0;12182.0;"2019-08-13 15:37:37"
2734;5;297.0;11701.0;10993.0;"2019-08-13 15:37:37"
2735;5;211.0;12328.0;10637.0;"2019-08-13 15:37:37"
2736;5;69.0;12230.0;10776.0;"2019-08-13 15:37:38"
2737;5;462.0;11283.0;11173.0;"2019-08-13 15:37:38"
2738;5;356.0;10299.0;12180.0;"2019-08-13 15:37:38"
2739;5;550.0;8598.0;13099.0;"2019-08-13 15:37:38"
2740;5;731.0;7022.0;14055.0;"2019-08-13 15:37:38"
2741;5;446.0;5895.0;14746.0;"2019-08-13 15:37:38"
2742;5;404.0;5906.0;14833.0;"2019-08-13 15:37:38"
2743;5;433.0;6511.0;14069.0;"2019-08-13 15:37:38"
2744;5;129.0;8682.0;13145.0;"2019-08-13 15:37:38"
2745;5;224.0;10635.0;11524.0;"2019-08-13 15:37:38"
2746;5;46.0;12176.0;10809.0;"2019-08-13 15:37:39"
2747;5;187.0;12619.0;10380.0;"2019-08-13 15:37:39"
2748;5;339.0;12280.0;10840.0;"2019-08-13 15:37:39"
2749;5;447.0;11091.0;11345.0;"2019-08-13 15:37:39"
2750;5;538.0;9964.0;12502.0;"2019-08-13 15:37:39"
2751;5;528.0;11165.0;11558.0;"2019-08-13 15:37:40"
2752;5;528.0;11041.0;11633.0;"2019-08-13 15:37:40"
2753;5;508.0;11041.0;11633.0;"2019-08-13 15:37:40"
2754;5;508.0;11041.0;11771.0;"2019-08-13 15:37:40"
2755;5;455.0;10961.0;11771.0;"2019-08-13 15:37:40"
2756;5;455.0;10961.0;12027.0;"2019-08-13 15:37:40"
2757;5;566.0;10867.0;11903.0;"2019-08-13 15:37:40"
2758;5;566.0;10867.0;11903.0;"2019-08-13 15:37:40"
2759;5;471.0;10800.0;11628.0;"2019-08-13 15:37:40"
2760;5;471.0;10800.0;11628.0;"2019-08-13 15:37:40"
2761;5;514.0;10665.0;11930.0;"2019-08-13 15:37:40"
2762;5;514.0;10665.0;11930.0;"2019-08-13 15:37:40"
2763;5;527.0;9479.0;12365.0;"2019-08-13 15:37:40"
2764;5;351.0;7706.0;13345.0;"2019-08-13 15:37:40"
2765;5;630.0;6313.0;14381.0;"2019-08-13 15:37:40"
2766;5;705.0;5500.0;15004.0;"2019-08-13 15:37:41"
2767;5;558.0;5660.0;14808.0;"2019-08-13 15:37:41"
2768;5;665.0;6863.0;13914.0;"2019-08-13 15:37:41"
2769;5;551.0;8785.0;12950.0;"2019-08-13 15:37:41"
2770;5;213.0;11005.0;11721.0;"2019-08-13 15:37:41"
2771;5;274.0;12193.0;10841.0;"2019-08-13 15:37:41"
2772;5;470.0;12518.0;10571.0;"2019-08-13 15:37:41"
2773;5;328.0;12093.0;10944.0;"2019-08-13 15:37:41"
2774;5;308.0;11000.0;11389.0;"2019-08-13 15:37:41"
2775;5;331.0;10235.0;12105.0;"2019-08-13 15:37:41"
2776;0;383.0;8756.0;12891.0;"2019-08-13 15:37:42"
2777;0;559.0;7312.0;14014.0;"2019-08-13 15:37:42"
2778;0;566.0;6172.0;14641.0;"2019-08-13 15:37:42"
2779;0;658.0;6078.0;14513.0;"2019-08-13 15:37:42"
2780;0;643.0;7165.0;13833.0;"2019-08-13 15:37:42"
2781;0;534.0;8676.0;13205.0;"2019-08-13 15:37:42"
2782;0;411.0;10534.0;12022.0;"2019-08-13 15:37:42"
2783;0;289.0;11868.0;11362.0;"2019-08-13 15:37:42"
2784;0;153.0;12133.0;11079.0;"2019-08-13 15:37:42"
2785;0;377.0;11864.0;11166.0;"2019-08-13 15:37:42"
2786;0;421.0;10990.0;11405.0;"2019-08-13 15:37:43"
2787;0;706.0;9677.0;12291.0;"2019-08-13 15:37:43"
2788;0;351.0;7781.0;13378.0;"2019-08-13 15:37:43"
2789;0;502.0;5872.0;14672.0;"2019-08-13 15:37:43"
2790;0;526.0;4935.0;15184.0;"2019-08-13 15:37:43"
2791;0;483.0;5301.0;14761.0;"2019-08-13 15:37:43"
2792;0;645.0;6842.0;13966.0;"2019-08-13 15:37:43"
2793;0;694.0;8161.0;13239.0;"2019-08-13 15:37:43"
2794;0;471.0;9055.0;12339.0;"2019-08-13 15:37:43"
2795;0;559.0;10245.0;11878.0;"2019-08-13 15:37:43"
2796;0;872.0;11414.0;10849.0;"2019-08-13 15:37:44"
2797;0;917.0;12143.0;10458.0;"2019-08-13 15:37:44"
2798;0;622.0;13477.0;9622.0;"2019-08-13 15:37:44"
2799;0;1169.0;13804.0;9060.0;"2019-08-13 15:37:44"
2800;0;932.0;13593.0;8871.0;"2019-08-13 15:37:44"
2801;0;-261.0;5026.0;17073.0;"2019-08-13 15:37:45"
2802;0;-261.0;5026.0;17073.0;"2019-08-13 15:37:45"
2803;0;-415.0;5030.0;17088.0;"2019-08-13 15:37:45"
2804;0;-415.0;5030.0;17088.0;"2019-08-13 15:37:45"
2805;0;-565.0;5165.0;17219.0;"2019-08-13 15:37:45"
2806;0;-565.0;5165.0;17219.0;"2019-08-13 15:37:45"
2807;0;-565.0;5306.0;17326.0;"2019-08-13 15:37:45"
2808;0;-538.0;5306.0;17326.0;"2019-08-13 15:37:45"
2809;0;-538.0;5306.0;17343.0;"2019-08-13 15:37:45"
2810;0;-377.0;5496.0;17343.0;"2019-08-13 15:37:45"
2811;0;-377.0;5496.0;17343.0;"2019-08-13 15:37:45"
2812;0;-877.0;6577.0;18076.0;"2019-08-13 15:37:45"
2813;0;-75.0;6067.0;16722.0;"2019-08-13 15:37:45"
2814;0;-286.0;5500.0;15875.0;"2019-08-13 15:37:45"
2815;0;-253.0;4841.0;14984.0;"2019-08-13 15:37:45"
2816;0;-823.0;2951.0;13803.0;"2019-08-13 15:37:46"
2817;0;-279.0;2530.0;13594.0;"2019-08-13 15:37:46"
2818;0;1218.0;3307.0;14373.0;"2019-08-13 15:37:46"
2819;0;-764.0;5053.0;14801.0;"2019-08-13 15:37:46"
2820;0;-883.0;6293.0;13682.0;"2019-08-13 15:37:46"
2821;0;23.0;7365.0;14392.0;"2019-08-13 15:37:46"
2822;0;389.0;6965.0;13407.0;"2019-08-13 15:37:46"
2823;0;1061.0;7138.0;13906.0;"2019-08-13 15:37:46"
2824;0;1777.0;7769.0;14260.0;"2019-08-13 15:37:46"
2825;0;74.0;9192.0;13548.0;"2019-08-13 15:37:46"
2826;0;-869.0;7215.0;13030.0;"2019-08-13 15:37:47"
2827;0;1492.0;5388.0;14100.0;"2019-08-13 15:37:47"
2828;0;1978.0;6205.0;14545.0;"2019-08-13 15:37:47"
2829;0;1739.0;7925.0;12618.0;"2019-08-13 15:37:47"
2830;0;1475.0;7435.0;11209.0;"2019-08-13 15:37:47"
2831;0;546.0;9315.0;13732.0;"2019-08-13 15:37:47"
2832;0;-1635.0;9136.0;12445.0;"2019-08-13 15:37:47"
2833;0;-1765.0;11240.0;12746.0;"2019-08-13 15:37:47"
2834;0;-1651.0;9805.0;11805.0;"2019-08-13 15:37:47"
2835;0;-954.0;9190.0;12254.0;"2019-08-13 15:37:47"
2836;0;-1083.0;9162.0;12667.0;"2019-08-13 15:37:48"
2837;0;-2134.0;9128.0;12555.0;"2019-08-13 15:37:48"
2838;0;-1490.0;8971.0;12591.0;"2019-08-13 15:37:48"
2839;0;-2851.0;9645.0;12343.0;"2019-08-13 15:37:48"
2840;0;-1032.0;9225.0;12598.0;"2019-08-13 15:37:48"
2841;0;943.0;8458.0;13087.0;"2019-08-13 15:37:48"
2842;0;877.0;8164.0;12664.0;"2019-08-13 15:37:48"
2843;0;3227.0;7620.0;13261.0;"2019-08-13 15:37:48"
2844;0;4712.0;6437.0;14676.0;"2019-08-13 15:37:48"
2845;0;3022.0;6539.0;13672.0;"2019-08-13 15:37:48"
2846;0;1952.0;7012.0;13704.0;"2019-08-13 15:37:49"
2847;0;296.0;7610.0;13979.0;"2019-08-13 15:37:49"
2848;0;800.0;7795.0;13530.0;"2019-08-13 15:37:49"
2849;0;1552.0;7238.0;13684.0;"2019-08-13 15:37:49"
2850;0;1107.0;7426.0;14073.0;"2019-08-13 15:37:49"
2851;0;1187.0;8685.0;13335.0;"2019-08-13 15:37:50"
2852;0;1187.0;8685.0;13335.0;"2019-08-13 15:37:50"
2853;0;1161.0;8551.0;13070.0;"2019-08-13 15:37:50"
2854;0;1161.0;8551.0;13070.0;"2019-08-13 15:37:50"
2855;0;1234.0;8526.0;13169.0;"2019-08-13 15:37:50"
2856;0;1234.0;8526.0;13169.0;"2019-08-13 15:37:50"
2857;0;1330.0;8647.0;13042.0;"2019-08-13 15:37:50"
2858;0;1330.0;8647.0;13042.0;"2019-08-13 15:37:50"
2859;0;1417.0;8755.0;13131.0;"2019-08-13 15:37:50"
2860;0;1417.0;8755.0;13131.0;"2019-08-13 15:37:50"
2861;0;1407.0;8823.0;13249.0;"2019-08-13 15:37:50"
2862;0;828.0;8758.0;12860.0;"2019-08-13 15:37:50"
2863;0;665.0;9482.0;12377.0;"2019-08-13 15:37:50"
2864;0;1279.0;9724.0;12040.0;"2019-08-13 15:37:50"
2865;0;1778.0;9771.0;12289.0;"2019-08-13 15:37:50"
2866;0;1568.0;10014.0;12126.0;"2019-08-13 15:37:51"
2867;0;1940.0;10527.0;11706.0;"2019-08-13 15:37:51"
2868;0;1943.0;10400.0;11865.0;"2019-08-13 15:37:51"
2869;0;2618.0;10362.0;11378.0;"2019-08-13 15:37:51"
2870;0;2874.0;10796.0;11343.0;"2019-08-13 15:37:51"
2871;0;3269.0;10992.0;10851.0;"2019-08-13 15:37:51"
2872;0;3173.0;11362.0;10759.0;"2019-08-13 15:37:51"
2873;0;2680.0;11950.0;10594.0;"2019-08-13 15:37:51"
2874;0;2721.0;11458.0;10463.0;"2019-08-13 15:37:51"
2875;0;2904.0;11880.0;10043.0;"2019-08-13 15:37:51"
2876;0;3118.0;12226.0;8804.0;"2019-08-13 15:37:52"
2877;0;2727.0;12872.0;8802.0;"2019-08-13 15:37:52"
2878;0;3024.0;13400.0;9131.0;"2019-08-13 15:37:52"
2879;0;2183.0;12263.0;8932.0;"2019-08-13 15:37:52"
2880;0;2733.0;12098.0;9458.0;"2019-08-13 15:37:52"
2881;0;1459.0;11906.0;8889.0;"2019-08-13 15:37:52"
2882;0;2196.0;13084.0;9499.0;"2019-08-13 15:37:52"
2883;0;1691.0;14086.0;11304.0;"2019-08-13 15:37:52"
2884;0;1464.0;11057.0;11264.0;"2019-08-13 15:37:52"
2885;0;377.0;10327.0;11339.0;"2019-08-13 15:37:52"
2886;0;2628.0;10997.0;11761.0;"2019-08-13 15:37:53"
2887;0;2876.0;10785.0;11856.0;"2019-08-13 15:37:53"
2888;0;1712.0;10937.0;9858.0;"2019-08-13 15:37:53"
2889;0;620.0;11970.0;9972.0;"2019-08-13 15:37:53"
2890;0;92.0;12297.0;9997.0;"2019-08-13 15:37:53"
2891;0;-668.0;12904.0;10000.0;"2019-08-13 15:37:53"
2892;0;2716.0;14007.0;12714.0;"2019-08-13 15:37:53"
2893;0;4919.0;10319.0;10082.0;"2019-08-13 15:37:53"
2894;0;6477.0;9595.0;10448.0;"2019-08-13 15:37:53"
2895;0;5644.0;10833.0;9843.0;"2019-08-13 15:37:53"
2896;0;5329.0;10630.0;9530.0;"2019-08-13 15:37:54"
2897;0;5102.0;10944.0;9904.0;"2019-08-13 15:37:54"
2898;0;4336.0;11069.0;9848.0;"2019-08-13 15:37:54"
2899;0;4467.0;11250.0;10156.0;"2019-08-13 15:37:54"
2900;0;3352.0;11452.0;10107.0;"2019-08-13 15:37:54"
2901;0;484.0;12870.0;9519.0;"2019-08-13 15:37:55"
2902;0;302.0;12909.0;9660.0;"2019-08-13 15:37:55"
2903;0;302.0;12909.0;9660.0;"2019-08-13 15:37:55"
2904;0;102.0;12824.0;9630.0;"2019-08-13 15:37:55"
2905;0;102.0;12824.0;9630.0;"2019-08-13 15:37:55"
2906;0;104.0;12792.0;9402.0;"2019-08-13 15:37:55"
2907;0;104.0;12792.0;9402.0;"2019-08-13 15:37:55"
2908;0;226.0;12772.0;9278.0;"2019-08-13 15:37:55"
2909;0;226.0;12772.0;9278.0;"2019-08-13 15:37:55"
2910;0;482.0;12847.0;9575.0;"2019-08-13 15:37:55"
2911;0;366.0;12847.0;9575.0;"2019-08-13 15:37:55"
2912;0;366.0;12883.0;9631.0;"2019-08-13 15:37:55"
2913;0;350.0;12862.0;9446.0;"2019-08-13 15:37:55"
2914;0;371.0;12888.0;9509.0;"2019-08-13 15:37:55"
2915;0;411.0;12814.0;9550.0;"2019-08-13 15:37:55"
2916;0;399.0;12814.0;9819.0;"2019-08-13 15:37:56"
2917;0;515.0;12783.0;9453.0;"2019-08-13 15:37:56"
2918;0;695.0;12730.0;9440.0;"2019-08-13 15:37:56"
2919;0;580.0;12774.0;9474.0;"2019-08-13 15:37:56"
2920;0;690.0;12950.0;9328.0;"2019-08-13 15:37:56"
2921;0;674.0;12908.0;9337.0;"2019-08-13 15:37:56"
2922;0;528.0;13025.0;9430.0;"2019-08-13 15:37:56"
2923;0;702.0;13004.0;9207.0;"2019-08-13 15:37:56"
2924;0;652.0;12976.0;9351.0;"2019-08-13 15:37:56"
2925;0;518.0;13086.0;9028.0;"2019-08-13 15:37:56"
2926;0;657.0;13177.0;8943.0;"2019-08-13 15:37:57"
2927;0;680.0;13146.0;9004.0;"2019-08-13 15:37:57"
2928;0;683.0;13365.0;9061.0;"2019-08-13 15:37:57"
2929;0;562.0;13194.0;8716.0;"2019-08-13 15:37:57"
2930;0;570.0;13249.0;9045.0;"2019-08-13 15:37:57"
2931;0;563.0;13192.0;8973.0;"2019-08-13 15:37:57"
2932;0;656.0;13301.0;8959.0;"2019-08-13 15:37:57"
2933;0;549.0;13235.0;8868.0;"2019-08-13 15:37:57"
2934;0;726.0;13201.0;8966.0;"2019-08-13 15:37:57"
2935;0;569.0;13269.0;9027.0;"2019-08-13 15:37:57"
2936;0;717.0;13178.0;9092.0;"2019-08-13 15:37:58"
